route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
0,SA,109470636,Union Station,0,   0  1,860558
0,SA,109470637,Union Station,0,   0  5,860564
0,SA,109470638,Union Station,0,   0  7,860564
0,SA,109470639,Union Station,0,   0  8,860552
0,SA,109470640,Union Station,0,   0  5,860558
0,SA,109470641,Union Station,0,   0  4,860554
0,SA,109470642,Union Station,0,   0  1,860558
0,SA,109470643,Union Station,0,   0  6,860558
0,SA,109470644,Union Station,0,   0  8,860558
0,SA,109470645,Union Station,0,   0 11,860558
0,SA,109470646,Union Station,0,   0 10,860564
0,SA,109470647,Union Station,0,   0 10,860564
0,SA,109470648,Union Station,0,   0  3,860558
0,SA,109470649,Union Station,0,   0  2,860558
0,SA,109470650,Union Station,0,   0 10,860558
0,SA,109470651,Union Station,0,   0  8,860558
0,SA,109470652,Union Station,0,   0  2,860564
0,SA,109470653,Union Station,0,   0  8,860564
0,SA,109470654,Union Station,0,   0 11,860564
0,SA,109470655,Union Station,0,   0  1,860564
0,SA,109470656,Union Station,0,   0  9,860564
0,SA,109470657,Union Station,0,   0  8,860564
0,SA,109470658,Union Station,0,   0  5,860562
0,SA,109470659,Union Station,0,   0  5,860552
0,SA,109470660,Union Station,0,   0  4,860558
0,SA,109470661,Union Station,0,   0  5,860558
0,SA,109470662,Union Station,0,   0  1,860558
0,SA,109470663,Union Station,0,   0  4,860562
0,SA,109470664,Union Station,0,   0  8,860564
0,SA,109470665,Union Station,0,   0  6,860564
0,SA,109470666,Union Station,0,   0  3,860564
0,SA,109470667,Union Station,0,   0  4,860564
0,SA,109470668,Union Station,0,   0  6,860558
0,SA,109470669,Union Station,0,   0  3,860552
0,SA,109470670,Union Station,0,   0  3,860558
0,SA,109470671,Union Station,0,   0  7,860558
0,SA,109470672,Union Station,0,   0  5,860558
0,SA,109470673,Union Station,0,   0  2,860564
0,SA,109470674,Union Station,0,   0  9,860562
0,SA,109470675,Union Station,0,   0 11,860564
0,SA,109470676,Union Station,0,   0  9,860559
0,SA,109470677,Union Station,0,   0  1,860564
0,SA,109470678,Union Station,0,   0  6,860564
0,SA,109470679,Union Station,0,   0 10,860564
0,SA,109470680,Union Station,0,   0  4,860564
0,SA,109470681,Union Station,0,   0  5,860564
0,SA,109470682,Union Station,0,   0  4,860554
0,SA,109470683,Union Station,0,   0  3,860562
0,SA,109470684,Union Station,0,   0 11,860564
0,SA,109470685,Union Station,0,   0 10,860558
0,SA,109470686,Union Station,0,   0  8,860562
0,SA,109470687,Union Station,0,   0  9,860558
0,SA,109470688,Union Station,0,   0  6,860564
0,SA,109470689,Union Station,0,   0  3,860554
0,SA,109470690,Union Station,0,   0  2,860558
0,SA,109470691,Union Station,0,   0  4,860558
0,SA,109470692,Union Station,0,   0  8,860559
0,SA,109470693,Union Station,0,   0  9,860564
0,SA,109470694,Union Station,0,   0  3,860564
0,SA,109470695,Union Station,0,   0  4,860558
0,SA,109470696,Union Station,0,   0  5,860559
0,SA,109470697,Union Station,0,   0  6,860558
0,SA,109470698,Union Station,0,   0  3,860565
0,SA,109470699,Union Station,0,   0  4,860564
0,SA,109470700,Union Station,0,   0 10,860563
0,SA,109470701,Union Station,0,   0  1,860558
0,SA,109470702,Union Station,0,   0 11,860558
0,SA,109470703,Union Station,0,   0 10,860558
0,SA,109470704,Union Station,0,   0  7,860558
0,SA,109470705,Union Station,0,   0  9,860558
0,SA,109470706,Union Station,0,   0  7,860564
0,SA,109470707,Union Station,0,   0  7,860563
0,SA,109470708,Union Station,0,   0  2,860552
0,SA,109470709,Union Station,0,   0  7,860564
0,SA,109470710,Union Station,0,   0 11,860558
0,SA,109470711,Union Station,0,   0  9,860558
0,SA,109470712,Union Station,0,   0  3,860558
0,SA,109470713,Union Station,0,   0  2,860558
0,SA,109470714,Union Station,0,   0  7,860558
0,SA,109470715,Broadway Stn,1,   0  4,860576
0,SA,109470716,Highlands Ranch,1,   0  8,860579
0,SA,109470717,Highlands Ranch,1,   0  7,860579
0,SA,109470718,Broadway Stn,1,   0  3,860576
0,SA,109470719,Highlands Ranch,1,   0  8,860577
0,SA,109470720,Highlands Ranch,1,   0  3,860577
0,SA,109470721,Englewood Station,1,   0  8,860573
0,SA,109470722,Highlands Ranch,1,   0  2,860579
0,SA,109470723,Highlands Ranch,1,   0  4,860579
0,SA,109470724,Highlands Ranch,1,   0  5,860579
0,SA,109470725,Highlands Ranch,1,   0  1,860579
0,SA,109470726,Englewood Station,1,   0 11,860573
0,SA,109470727,Englewood Station,1,   0  6,860573
0,SA,109470728,Englewood Station,1,   0  7,860573
0,SA,109470729,Broadway Stn,1,   0  7,860576
0,SA,109470730,Highlands Ranch,1,   0 11,860579
0,SA,109470731,Highlands Ranch,1,   0  2,860579
0,SA,109470732,Highlands Ranch,1,   0 11,860579
0,SA,109470733,Highlands Ranch,1,   0 10,860579
0,SA,109470734,Highlands Ranch,1,   0  1,860579
0,SA,109470735,Highlands Ranch,1,   0  4,860579
0,SA,109470736,Highlands Ranch,1,   0  9,860579
0,SA,109470737,Englewood Station,1,   0  7,860573
0,SA,109470738,Highlands Ranch,1,   0  3,860579
0,SA,109470739,Englewood Station,1,   0  2,860573
0,SA,109470740,Highlands Ranch,1,   0  2,860579
0,SA,109470741,Englewood Station,1,   0 10,860573
0,SA,109470742,Broadway Stn,1,   0  5,860576
0,SA,109470743,Highlands Ranch,1,   0  6,860579
0,SA,109470744,Highlands Ranch,1,   0  3,860579
0,SA,109470745,Highlands Ranch,1,   0  9,860579
0,SA,109470746,Highlands Ranch,1,   0  3,860579
0,SA,109470747,Highlands Ranch,1,   0  9,860579
0,SA,109470748,Highlands Ranch,1,   0  2,860577
0,SA,109470749,Englewood Station,1,   0 11,860573
0,SA,109470750,Highlands Ranch,1,   0  7,860579
0,SA,109470751,Broadway Stn,1,   0  9,860576
0,SA,109470752,Highlands Ranch,1,   0  1,860579
0,SA,109470753,Highlands Ranch,1,   0  5,860577
0,SA,109470754,Highlands Ranch,1,   0  9,860579
0,SA,109470755,Englewood Station,1,   0  3,860573
0,SA,109470756,Englewood Station,1,   0  8,860573
0,SA,109470757,Highlands Ranch,1,   0 10,860579
0,SA,109470758,Highlands Ranch,1,   0  8,860579
0,SA,109470759,Englewood Station,1,   0  6,860573
0,SA,109470760,Highlands Ranch,1,   0  6,860579
0,SA,109470761,Englewood Station,1,   0  4,860571
0,SA,109470762,Highlands Ranch,1,   0  2,860579
0,SA,109470763,Broadway Stn,1,   0  8,860576
0,SA,109470764,Highlands Ranch,1,   0  8,860579
0,SA,109470765,Highlands Ranch,1,   0 11,860579
0,SA,109470766,Highlands Ranch,1,   0 10,860579
0,SA,109470767,Englewood Station,1,   0  4,860573
0,SA,109470768,Englewood Station,1,   0  4,860573
0,SA,109470769,Highlands Ranch,1,   0  5,860579
0,SA,109470770,Englewood Station,1,   0  9,860573
0,SA,109470771,Englewood Station,1,   0  3,860573
0,SA,109470772,Highlands Ranch,1,   0  1,860579
0,SA,109470773,Englewood Station,1,   0  8,860573
0,SA,109470774,Highlands Ranch,1,   0  4,860577
0,SA,109470775,Highlands Ranch,1,   0  5,860579
0,SA,109470776,Englewood Station,1,   0  3,860571
0,SA,109470777,Englewood Station,1,   0  5,860573
0,SA,109470778,Englewood Station,1,   0  1,860573
0,SA,109470779,Englewood Station,1,   0  6,860573
0,SA,109470780,Highlands Ranch,1,   0  7,860579
0,SA,109470781,Highlands Ranch,1,   0  6,860579
0,SA,109470782,Broadway Stn,1,   0  1,860576
0,SA,109470783,Englewood Station,1,   0  9,860573
0,SA,109470784,Englewood Station,1,   0  3,860573
0,SA,109470785,Englewood Station,1,   0  2,860573
0,SA,109470786,Englewood Station,1,   0  4,860573
0,SA,109470787,Englewood Station,1,   0  5,860573
0,SA,109470788,Englewood Station,1,   0  1,860573
0,SA,109470789,Highlands Ranch,1,   0  5,860579
0,SA,109470790,Englewood Station,1,   0 10,860573
0,SA,109470791,Englewood Station,1,   0  4,860573
0,SA,109470792,Broadway Stn,1,   0 11,860576
0,SA,109470793,Broadway Stn,1,   0 10,860576
0,SU,109470794,Union Station,0,   0  9,860564
0,SU,109470795,Union Station,0,   0  7,860564
0,SU,109470796,Union Station,0,   0 10,860564
0,SU,109470797,Union Station,0,   0  6,860552
0,SU,109470798,Union Station,0,   0  4,860558
0,SU,109470799,Union Station,0,   0  5,860558
0,SU,109470800,Union Station,0,   0  9,860558
0,SU,109470801,Union Station,0,   0  8,860564
0,SU,109470802,Union Station,0,   0  9,860562
0,SU,109470803,Union Station,0,   0  5,860562
0,SU,109470804,Union Station,0,   0  6,860564
0,SU,109470805,Union Station,0,   0  7,860564
0,SU,109470806,Union Station,0,   0  3,860558
0,SU,109470807,Union Station,0,   0  6,860558
0,SU,109470808,Union Station,0,   0  3,860558
0,SU,109470809,Union Station,0,   0  5,860558
0,SU,109470810,Union Station,0,   0  2,860564
0,SU,109470811,Union Station,0,   0  8,860564
0,SU,109470812,Downtown,0,   0  8,860557
0,SU,109470813,Union Station,0,   0  9,860564
0,SU,109470814,Union Station,0,   0  4,860564
0,SU,109470815,Union Station,0,   0  5,860564
0,SU,109470816,Union Station,0,   0  7,860565
0,SU,109470817,Union Station,0,   0  1,860558
0,SU,109470818,Union Station,0,   0  7,860558
0,SU,109470819,Union Station,0,   0 11,860564
0,SU,109470820,Union Station,0,   0 12,860554
0,SU,109470821,Union Station,0,   0  2,860558
0,SU,109470822,Union Station,0,   0  4,860558
0,SU,109470823,Downtown,0,   0  3,860560
0,SU,109470824,Union Station,0,   0  7,860564
0,SU,109470825,Union Station,0,   0  6,860564
0,SU,109470826,Union Station,0,   0  4,860559
0,SU,109470827,Downtown,0,   0  6,860557
0,SU,109470828,Union Station,0,   0 11,860558
0,SU,109470829,Downtown,0,   0 12,860550
0,SU,109470830,Union Station,0,   0  4,860564
0,SU,109470831,Union Station,0,   0  8,860558
0,SU,109470832,Union Station,0,   0 12,860564
0,SU,109470833,Union Station,0,   0  1,860564
0,SU,109470834,Union Station,0,   0  6,860558
0,SU,109470835,Union Station,0,   0  1,860559
0,SU,109470836,Union Station,0,   0 10,860558
0,SU,109470837,Union Station,0,   0  2,860564
0,SU,109470838,Union Station,0,   0  8,860558
0,SU,109470839,Union Station,0,   0 12,860558
0,SU,109470840,Union Station,0,   0  3,860558
0,SU,109470841,Union Station,0,   0  1,860558
0,SU,109470842,Union Station,0,   0  7,860558
0,SU,109470843,Union Station,0,   0  3,860564
0,SU,109470844,Union Station,0,   0  2,860552
0,SU,109470845,Union Station,0,   0  8,860558
0,SU,109470846,Union Station,0,   0  7,860558
0,SU,109470847,Union Station,0,   0  6,860558
0,SU,109470848,Union Station,0,   0  2,860558
0,SU,109470849,Union Station,0,   0  3,860558
0,SU,109470850,Union Station,0,   0  1,860558
0,SU,109470851,Union Station,0,   0  5,860564
0,SU,109470852,Union Station,0,   0  3,860564
0,SU,109470853,Union Station,0,   0  3,860552
0,SU,109470854,Union Station,0,   0  5,860558
0,SU,109470855,Union Station,0,   0  4,860554
0,SU,109470856,Union Station,0,   0  9,860558
0,SU,109470857,Union Station,0,   0 11,860558
0,SU,109470858,Union Station,0,   0  2,860559
0,SU,109470859,Union Station,0,   0 10,860558
0,SU,109470860,Highlands Ranch,1,   0  2,860579
0,SU,109470861,Englewood Station,1,   0  1,860573
0,SU,109470862,Broadway Stn,1,   0  5,860576
0,SU,109470863,Highlands Ranch,1,   0 11,860579
0,SU,109470864,Highlands Ranch,1,   0  6,860579
0,SU,109470865,Highlands Ranch,1,   0  7,860579
0,SU,109470866,Highlands Ranch,1,   0  6,860579
0,SU,109470867,Highlands Ranch,1,   0  7,860579
0,SU,109470868,Highlands Ranch,1,   0  2,860577
0,SU,109470869,Englewood Station,1,   0  8,860573
0,SU,109470870,Highlands Ranch,1,   0  3,860579
0,SU,109470871,Highlands Ranch,1,   0  9,860579
0,SU,109470872,Highlands Ranch,1,   0  6,860577
0,SU,109470873,Englewood Station,1,   0 10,860573
0,SU,109470874,Highlands Ranch,1,   0  8,860579
0,SU,109470875,Englewood Station,1,   0 12,860573
0,SU,109470876,Highlands Ranch,1,   0  1,860579
0,SU,109470877,Highlands Ranch,1,   0 10,860579
0,SU,109470878,Englewood Station,1,   0 11,860573
0,SU,109470879,Highlands Ranch,1,   0  5,860579
0,SU,109470880,Highlands Ranch,1,   0  8,860585
0,SU,109470881,Highlands Ranch,1,   0  2,860579
0,SU,109470882,Highlands Ranch,1,   0 10,860579
0,SU,109470883,Highlands Ranch,1,   0  8,860579
0,SU,109470884,Highlands Ranch,1,   0  1,860579
0,SU,109470885,Englewood Station,1,   0  4,860573
0,SU,109470886,Englewood Station,1,   0  7,860573
0,SU,109470887,Highlands Ranch,1,   0  6,860579
0,SU,109470888,Englewood Station,1,   0  7,860573
0,SU,109470889,Englewood Station,1,   0  6,860573
0,SU,109470890,Englewood Station,1,   0 11,860573
0,SU,109470891,Highlands Ranch,1,   0  3,860579
0,SU,109470892,Highlands Ranch,1,   0 11,860579
0,SU,109470893,Broadway Stn,1,   0  9,860576
0,SU,109470894,Englewood Station,1,   0  7,860573
0,SU,109470895,Englewood Station,1,   0  6,860573
0,SU,109470896,Englewood Station,1,   0  2,860573
0,SU,109470897,Englewood Station,1,   0  4,860573
0,SU,109470898,Englewood Station,1,   0  5,860573
0,SU,109470899,Highlands Ranch,1,   0  5,860579
0,SU,109470900,Englewood Station,1,   0 12,860573
0,SU,109470901,Englewood Station,1,   0  7,860573
0,SU,109470902,Highlands Ranch,1,   0  3,860579
0,SU,109470903,Highlands Ranch,1,   0  3,860579
0,SU,109470904,Englewood Station,1,   0  3,860571
0,SU,109470905,Highlands Ranch,1,   0  6,860579
0,SU,109470906,Englewood Station,1,   0 10,860573
0,SU,109470907,Highlands Ranch,1,   0  2,860579
0,SU,109470908,Highlands Ranch,1,   0  4,860579
0,SU,109470909,Highlands Ranch,1,   0  5,860579
0,SU,109470910,Highlands Ranch,1,   0  9,860579
0,SU,109470911,Englewood Station,1,   0  8,860573
0,SU,109470912,Englewood Station,1,   0  3,860573
0,SU,109470913,Highlands Ranch,1,   0  8,860579
0,SU,109470914,Highlands Ranch,1,   0  9,860579
0,SU,109470915,Highlands Ranch,1,   0  8,860579
0,SU,109470916,Highlands Ranch,1,   0 12,860579
0,SU,109470917,Highlands Ranch,1,   0  1,860579
0,SU,109470918,Highlands Ranch,1,   0  4,860579
0,SU,109470919,Highlands Ranch,1,   0  7,860579
0,SU,109470920,Englewood Station,1,   0  3,860573
0,SU,109470921,Highlands Ranch,1,   0  3,860579
0,SU,109470922,Englewood Station,1,   0  2,860573
0,SU,109470923,Highlands Ranch,1,   0  1,860579
0,SU,109470924,Highlands Ranch,1,   0  4,860577
0,SU,109470925,Highlands Ranch,1,   0  5,860579
0,SU,109470926,Englewood Station,1,   0 12,860571
0,SU,109470927,Englewood Station,1,   0  5,860573
0,SU,109470928,Englewood Station,1,   0  9,860573
0,WK,109470929,Union Station,0,   0  6,860564
0,WK,109470930,Union Station,0,   0  8,860564
0,WK,109470931,Union Station,0,   0 12,860564
0,WK,109470932,Union Station,0,   0 10,860558
0,WK,109470933,Union Station,0,  21 11,860556
0,WK,109470934,Union Station,0,   0  8,860561
0,WK,109470935,Union Station,0,   0  1,860559
0,WK,109470936,Union Station,0,   0 14,860563
0,WK,109470937,Union Station,0, 30L 60,860563
0,WK,109470938,Union Station,0,   0  7,860558
0,WK,109470940,Union Station,0,   0 15,860564
0,WK,109470941,Union Station,0,   0  2,860562
0,WK,109470942,Union Station,0,   0 13,860562
0,WK,109470943,Union Station,0,   0  8,860558
0,WK,109470944,Union Station,0,   0  4,860558
0,WK,109470945,Union Station,0,   0  2,860558
0,WK,109470946,Union Station,0,   0  1,860558
0,WK,109470947,Union Station,0,   0  2,860564
0,WK,109470948,Union Station,0,   0  1,860564
0,WK,109470949,Union Station,0,   0  3,860564
0,WK,109470950,Union Station,0,   0  4,860562
0,WK,109470951,Downtown,0,   0  3,860557
0,WK,109470952,Downtown,0,  48 18,860568
0,WK,109470953,Union Station,0,   0 13,860562
0,WK,109470954,Union Station,0,   0 15,860558
0,WK,109470955,Union Station,0,   0  5,860562
0,WK,109470956,Union Station,0,   0 12,860562
0,WK,109470957,Union Station,0,   0 20,860562
0,WK,109470958,Union Station,0,   0  5,860562
0,WK,109470959,Union Station,0,   0 13,860563
0,WK,109470960,Union Station,0,   0 23,860559
0,WK,109470961,Union Station,0,   0  9,860562
0,WK,109470962,Union Station,0,   0  2,860558
0,WK,109470963,Union Station,0,   0 10,860565
0,WK,109470964,Union Station,0,   0  5,860562
0,WK,109470965,Union Station,0,   0 14,860564
0,WK,109470966,Union Station,0,   0  6,860558
0,WK,109470967,Union Station,0,   0  7,860562
0,WK,109470968,Union Station,0,   0  9,860565
0,WK,109470969,Union Station,0,   0  5,860562
0,WK,109470970,Union Station,0,   0 13,860562
0,WK,109470971,Union Station,0,   0  9,860562
0,WK,109470972,Union Station,0,   0  7,860564
0,WK,109470973,Union Station,0,   0 12,860558
0,WK,109470974,Union Station,0,   0 20,860558
0,WK,109470975,Union Station,0,   0  3,860562
0,WK,109470976,Union Station,0,   0  1,860558
0,WK,109470977,Union Station,0,   0  8,860564
0,WK,109470978,Union Station,0,   0  9,860564
0,WK,109470979,Union Station,0,   0 10,860561
0,WK,109470980,Union Station,0,   0 21,860558
0,WK,109470981,Union Station,0,   0 13,860555
0,WK,109470982,Union Station,0,   0 20,860562
0,WK,109470983,Union Station,0,   0  5,860562
0,WK,109470984,Union Station,0,   0 13,860562
0,WK,109470985,Union Station,0,   0 14,860558
0,WK,109470986,Union Station,0,   0  1,860562
0,WK,109470987,Union Station,0,   0  5,860564
0,WK,109470988,Union Station,0,   0 15,860564
0,WK,109470989,Union Station,0,   0 13,860564
0,WK,109470990,Union Station,0,   0  3,860558
0,WK,109470991,Union Station,0,   0 10,860564
0,WK,109470992,Union Station,0,   0  8,860564
0,WK,109470993,Union Station,0,   0 12,860564
0,WK,109470994,Downtown,0,   0  2,860560
0,WK,109470995,Union Station,0,   0 10,860564
0,WK,109470996,Union Station,0,   0  3,860558
0,WK,109470997,Union Station,0,   0 15,860564
0,WK,109470998,Union Station,0,   0 12,860564
0,WK,109470999,Union Station,0,   0 10,860564
0,WK,109471000,Union Station,0,   0  2,860558
0,WK,109471001,Union Station,0,   0  9,860562
0,WK,109471002,Union Station,0,   0  5,860562
0,WK,109471003,Union Station,0,   0 13,860562
0,WK,109471004,Union Station,0,   0  3,860564
0,WK,109471005,Union Station,0,   0  2,860558
0,WK,109471006,Union Station,0,   0  8,860563
0,WK,109471007,Union Station,0,   0  5,860555
0,WK,109471008,Union Station,0,   0  3,860558
0,WK,109471009,Union Station,0,   0  4,860558
0,WK,109471010,Union Station,0,   0 20,860565
0,WK,109471011,Union Station,0,   0 20,860562
0,WK,109471012,Union Station,0,   0 20,860562
0,WK,109471013,Union Station,0,   0  7,860564
0,WK,109471014,Union Station,0,   0 21,860564
0,WK,109471015,Union Station,0,   0 20,860562
0,WK,109471016,Union Station,0,   0 21,860562
0,WK,109471017,Union Station,0,   0  7,860558
0,WK,109471018,Union Station,0,   0  4,860558
0,WK,109471019,Union Station,0,   0  2,860558
0,WK,109471020,Union Station,0,   0  1,860558
0,WK,109471021,Union Station,0,   0  6,860558
0,WK,109471022,Union Station,0,   0 12,860558
0,WK,109471023,Union Station,0,   0  9,860564
0,WK,109471024,Union Station,0,   0 14,860562
0,WK,109471025,Union Station,0,   0 15,860564
0,WK,109471026,Union Station,0,   0  1,860562
0,WK,109471027,Union Station,0,   0  5,860558
0,WK,109471028,Union Station,0,   0 13,860558
0,WK,109471029,Union Station,0,   0  6,860562
0,WK,109471030,Union Station,0,   0  1,860564
0,WK,109471031,Union Station,0,   0  3,860558
0,WK,109471032,Downtown,0,   0 12,860557
0,WK,109471033,Union Station,0,   0 13,860562
0,WK,109471034,Union Station,0,   0  5,860562
0,WK,109471035,Union Station,0,   0  4,860564
0,WK,109471036,Union Station,0,   0  9,860558
0,WK,109471037,Union Station,0,   0 12,860558
0,WK,109471038,Union Station,0,   0 14,860558
0,WK,109471039,Union Station,0,   0  4,860558
0,WK,109471040,Union Station,0,   0  5,860564
0,WK,109471041,Union Station,0,   0  6,860558
0,WK,109471042,Downtown,0,   0  5,860550
0,WK,109471043,Englewood Station,1,   0  7,860573
0,WK,109471044,Englewood Station,1,   0  3,860573
0,WK,109471045,Englewood Station,1,   0  6,860573
0,WK,109471046,Englewood Station,1,   0 15,860573
0,WK,109471047,Broadway Stn,1,   0 21,860591
0,WK,109471048,Broadway Stn,1,   0 13,860576
0,WK,109471049,Englewood Station,1,   0 15,860574
0,WK,109471050,Highlands Ranch,1,   0  3,860579
0,WK,109471051,Broadway Stn,1,   0 13,860592
0,WK,109471052,Broadway Stn,1,   0 20,860576
0,WK,109471053,Broadway Stn,1,   0 13,860592
0,WK,109471054,Littleton Blvd,1,   0  4,860570
0,WK,109471055,Highlands Ranch,1,   0  1,860579
0,WK,109471056,Highlands Ranch,1,   0 12,860579
0,WK,109471057,Highlands Ranch,1,   0 21,860579
0,WK,109471058,Highlands Ranch,1,   0  3,860579
0,WK,109471059,Highlands Ranch,1,   0  6,860579
0,WK,109471060,Broadway Stn,1,   0  5,860591
0,WK,109471061,Highlands Ranch,1,   0  4,860579
0,WK,109471062,Highlands Ranch,1,   0  1,860580
0,WK,109471063,Highlands Ranch,1,   0  3,860580
0,WK,109471064,Highlands Ranch,1,   0  6,860580
0,WK,109471065,Evans,1,   0 15,860583
0,WK,109471066,Highlands Ranch,1,   0 20,860580
0,WK,109471067,Broadway Stn,1,   0  1,860591
0,WK,109471068,Englewood Station,1,   0  2,860573
0,WK,109471069,Broadway Stn,1,   0  5,860592
0,WK,109471070,Broadway Stn,1,   0  9,860592
0,WK,109471071,Englewood Station,1,   0  2,860573
0,WK,109471072,Broadway Stn,1,   0  1,860592
0,WK,109471073,Broadway Stn,1,   0  5,860592
0,WK,109471074,Highlands Ranch,1,   0  2,860580
0,WK,109471075,Highlands Ranch,1,   0  1,860580
0,WK,109471076,Highlands Ranch,1,   0 14,860580
0,WK,109471077,Broadway Stn,1,   0  6,860592
0,WK,109471078,Highlands Ranch,1,   0  7,860580
0,WK,109471079,Highlands Ranch,1,   0  3,860580
0,WK,109471080,Highlands Ranch,1,   0  6,860580
0,WK,109471081,Highlands Ranch,1,   0  2,860579
0,WK,109471082,Broadway Stn,1,   0  7,860591
0,WK,109471083,Englewood Station,1,   0  4,860573
0,WK,109471084,Broadway Stn,1,   0 13,860591
0,WK,109471085,Englewood Station,1,   0 13,860573
0,WK,109471086,Englewood Station,1,   0  9,860574
0,WK,109471087,Englewood Station,1,   0 10,860574
0,WK,109471088,Broadway Stn,1,   0 12,860591
0,WK,109471089,Broadway Stn,1,   0  5,860591
0,WK,109471090,Broadway Stn,1,   0  8,860591
0,WK,109471091,Broadway Stn,1,   0 14,860591
0,WK,109471092,Broadway Stn,1,   0  4,860592
0,WK,109471093,Englewood Station,1,   0 21,860573
0,WK,109471094,Highlands Ranch,1,   0 14,860580
0,WK,109471095,Broadway Stn,1,   0 13,860591
0,WK,109471096,Englewood Station,1,   0  8,860574
0,WK,109471097,Englewood Station,1,   0 15,860574
0,WK,109471098,Broadway Stn,1,   0 13,860591
0,WK,109471099,Highlands Ranch,1,   0  3,860585
0,WK,109471100,Highlands Ranch,1,   0  7,860580
0,WK,109471101,Englewood Station,1,   0  5,860573
0,WK,109471102,Englewood Station,1,   0 15,860574
0,WK,109471103,Highlands Ranch,1,   0 12,860579
0,WK,109471104,Englewood Station,1,   0 20,860573
0,WK,109471105,Englewood Station,1,   0  8,860574
0,WK,109471106,Littleton Blvd,1,   0 21,860570
0,WK,109471107,Broadway Stn,1,   0 20,860591
0,WK,109471108,Broadway Stn,1,   0 13,860592
0,WK,109471109,Highlands Ranch,1,   0 15,860579
0,WK,109471110,Englewood Station,1,   0  9,860573
0,WK,109471111,Highlands Ranch,1,   0  5,860579
0,WK,109471112,Highlands Ranch,1,   0 13,860579
0,WK,109471113,Englewood Station,1,   0 14,860573
0,WK,109471114,Highlands Ranch,1,   0  2,860579
0,WK,109471115,Englewood Station,1,   0 10,860574
0,WK,109471116,Englewood Station,1,   0  8,860574
0,WK,109471117,Englewood Station,1,   0  9,860574
0,WK,109471118,Englewood Station,1,   0 10,860574
0,WK,109471119,Englewood Station,1,   0 12,860574
0,WK,109471120,Englewood Station,1,   0 12,860574
0,WK,109471121,Englewood Station,1,   0  5,860587
0,WK,109471122,Broadway Stn,1,   0  9,860592
0,WK,109471123,Broadway Stn,1,   0  5,860592
0,WK,109471124,Broadway Stn,1,   0  9,860592
0,WK,109471125,Highlands Ranch,1,   0 12,860580
0,WK,109471126,Englewood Station,1,   0  1,860587
0,WK,109471127,Englewood Station,1,   0 12,860574
0,WK,109471128,Broadway Stn,1,   0  5,860576
0,WK,109471129,Broadway Stn,1,   0  2,860591
0,WK,109471130,Broadway Stn,1,   0  5,860576
0,WK,109471131,Broadway Stn,1,   0 14,860591
0,WK,109471132,Englewood Station,1,   0 10,860573
0,WK,109471133,Englewood Station,1,   0  1,860573
0,WK,109471134,Highlands Ranch,1,   0  6,860579
0,WK,109471135,Broadway Stn,1,   0  5,860592
0,WK,109471136,Highlands Ranch,1,   0  4,860585
0,WK,109471137,Highlands Ranch,1,   0  2,860585
0,WK,109471138,Evans,1,   0 20,860583
0,WK,109471139,Broadway Stn,1,   0  7,860591
0,WK,109471140,Broadway Stn,1,   0 20,860591
0,WK,109471141,Broadway Stn,1,   0 13,860592
0,WK,109471142,Evans,1,   0 20,860583
0,WK,109471143,Highlands Ranch,1,   0  4,860579
0,WK,109471144,Highlands Ranch,1,   0 10,860579
0,WK,109471145,Highlands Ranch,1,   0  8,860579
0,WK,109471146,Highlands Ranch,1,   0  9,860579
0,WK,109471147,Highlands Ranch,1,   0  1,860579
0,WK,109471148,Highlands Ranch,1,   0 12,860579
0,WK,109471149,Highlands Ranch,1,   0 23,860579
0,WK,109471150,Highlands Ranch,1,   0  3,860579
0,WK,109471151,Broadway Stn,1,   0  3,860591
0,WK,109471152,Englewood Station,1,   0  5,860573
0,WK,109471153,Highlands Ranch,1,   0  4,860580
0,WK,109471154,Highlands Ranch,1,   0  2,860580
0L,WK,109471155,Civic Center Stn,0,  0L 54,860599
0L,WK,109471156,Civic Center Stn,0,  0L 40,860599
0L,WK,109471157,Colfax via Lincoln,0,  0L 73,860598
0L,WK,109471158,Civic Center Stn,0,  0L 59,860599
0L,WK,109471159,Civic Center Stn,0,  0L 59,860596
0L,WK,109471160,Civic Center Stn,0,  0L 66,860596
0L,WK,109471161,Civic Center Stn,0,  0L 42,860596
0L,WK,109471162,Civic Center Stn,0,  0L 56,860596
0L,WK,109471163,Civic Center Stn,0,  0L 63,860599
0L,WK,109471164,Civic Center Stn,0,  0L 64,860596
0L,WK,109471165,Civic Center Stn,0,  0L 42,860596
0L,WK,109471166,Civic Center Stn,0,  0L 54,860596
0L,WK,109471167,Civic Center Stn,0,  0L 64,860596
0L,WK,109471168,Civic Center Stn,0,  0L 63,860596
0L,WK,109471169,Civic Center Stn,0,  0L 65,860596
0L,WK,109471170,Civic Center Stn,0,  0L 58,860596
0L,WK,109471171,Civic Center Stn,0,  0L 42,860596
0L,WK,109471172,Civic Center Stn,0,  0L 44,860593
0L,WK,109471173,Civic Center Stn,0,  0L 58,860596
0L,WK,109471174,Civic Center Stn,0,  0L 64,860596
0L,WK,109471175,Civic Center Stn,0,  0L 66,860593
0L,WK,109471176,Civic Center Stn,0,  0L 42,860593
0L,WK,109471177,Colfax via Lincoln,0,  0L 90,860595
0L,WK,109471178,Colfax via Lincoln,0,  0L 79,860595
